Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
04/03/2023,Weekday,Brooklyn,BM5,EB,16,0.62,5
04/03/2023,Weekday,Brooklyn,BM5,EB,17,0.53,9
04/03/2023,Weekday,Brooklyn,BM5,EB,18,0.43,3
04/03/2023,Weekday,Brooklyn,BM5,EB,19,0.36,8
04/03/2023,Weekday,Brooklyn,BM5,EB,20,0.3,4
04/03/2023,Weekday,Brooklyn,BM5,EB,21,0.21,5
04/03/2023,Weekday,Brooklyn,BM5,EB,23,0.29,3
04/03/2023,Weekday,Brooklyn,BM5,WB,5,0.63,4
04/03/2023,Weekday,Brooklyn,BM5,WB,6,0.51,7
04/03/2023,Weekday,Brooklyn,BM5,WB,7,0.58,5
04/03/2023,Weekday,Brooklyn,BM5,WB,8,0.31,8
04/03/2023,Weekday,Brooklyn,BM5,WB,9,0.39,5
04/03/2023,Weekday,Brooklyn,BM5,WB,10,0.28,2
04/03/2023,Weekday,Brooklyn,BM5,WB,11,0.14,3
04/03/2023,Weekday,Brooklyn,BM5,WB,12,0.35,5
04/03/2023,Weekday,Brooklyn,X27,NB,5,0.4,12
04/03/2023,Weekday,Brooklyn,X27,NB,6,0.36,21
04/03/2023,Weekday,Brooklyn,X27,NB,7,0.41,29
04/03/2023,Weekday,Brooklyn,X27,NB,8,0.38,41
04/03/2023,Weekday,Brooklyn,X27,NB,9,0.42,14
04/03/2023,Weekday,Brooklyn,X27,NB,10,0.32,7
04/03/2023,Weekday,Brooklyn,X27,NB,11,0.31,9
04/03/2023,Weekday,Brooklyn,X27,NB,12,0.28,7
04/03/2023,Weekday,Brooklyn,X27,NB,13,0.28,2
04/03/2023,Weekday,Brooklyn,X27,NB,14,0.29,5
04/03/2023,Weekday,Brooklyn,X27,NB,15,0.31,4
04/03/2023,Weekday,Brooklyn,X27,NB,16,0.25,6
04/03/2023,Weekday,Brooklyn,X27,NB,22,0.04,1
04/03/2023,Weekday,Brooklyn,X27,SB,0,0.33,1
04/03/2023,Weekday,Brooklyn,X27,SB,9,0.07,4
04/03/2023,Weekday,Brooklyn,X27,SB,10,0.09,5
04/03/2023,Weekday,Brooklyn,X27,SB,11,0.15,5
04/03/2023,Weekday,Brooklyn,X27,SB,12,0.23,4
04/03/2023,Weekday,Brooklyn,X27,SB,13,0.37,9
04/03/2023,Weekday,Brooklyn,X27,SB,14,0.51,9
04/03/2023,Weekday,Brooklyn,X27,SB,15,0.72,5
04/03/2023,Weekday,Brooklyn,X27,SB,16,0.6,10
04/03/2023,Weekday,Brooklyn,X27,SB,17,0.4,24
04/03/2023,Weekday,Brooklyn,X27,SB,18,0.28,21
04/03/2023,Weekday,Brooklyn,X27,SB,19,0.27,29
04/03/2023,Weekday,Brooklyn,X27,SB,20,0.38,7
04/03/2023,Weekday,Brooklyn,X27,SB,21,0.25,8
04/03/2023,Weekday,Brooklyn,X27,SB,22,0.25,3
04/03/2023,Weekday,Brooklyn,X27,SB,23,0.29,5
04/03/2023,Weekday,Brooklyn,X28,NB,5,0.44,21
04/03/2023,Weekday,Brooklyn,X28,NB,6,0.49,29
04/03/2023,Weekday,Brooklyn,X28,NB,7,0.48,29
04/03/2023,Weekday,Brooklyn,X28,NB,8,0.47,19
04/03/2023,Weekday,Brooklyn,X28,NB,9,0.53,10
04/03/2023,Weekday,Brooklyn,X28,NB,10,0.28,6
04/03/2023,Weekday,Brooklyn,X28,NB,11,0.33,5
04/03/2023,Weekday,Brooklyn,X28,NB,12,0.31,4
04/03/2023,Weekday,Brooklyn,X28,NB,13,0.33,2
04/03/2023,Weekday,Brooklyn,X28,NB,14,0.21,8
04/03/2023,Weekday,Brooklyn,X28,NB,15,0.09,1
04/03/2023,Weekday,Brooklyn,X28,NB,16,0.12,4
04/03/2023,Weekday,Brooklyn,X28,NB,17,0.14,3
04/03/2023,Weekday,Brooklyn,X28,SB,9,0.07,4
04/03/2023,Weekday,Brooklyn,X28,SB,10,0.12,3
04/03/2023,Weekday,Brooklyn,X28,SB,11,0.2,4
04/03/2023,Weekday,Brooklyn,X28,SB,12,0.34,6
04/03/2023,Weekday,Brooklyn,X28,SB,13,0.44,4
04/03/2023,Weekday,Brooklyn,X28,SB,14,0.58,8
04/03/2023,Weekday,Brooklyn,X28,SB,15,0.74,9
04/03/2023,Weekday,Brooklyn,X28,SB,16,0.57,17
04/03/2023,Weekday,Brooklyn,X28,SB,17,0.42,30
04/03/2023,Weekday,Brooklyn,X28,SB,18,0.35,19
04/03/2023,Weekday,Brooklyn,X28,SB,19,0.4,11
04/03/2023,Weekday,Brooklyn,X28,SB,20,0.27,9
04/03/2023,Weekday,Brooklyn,X28,SB,21,0.31,2
04/03/2023,Weekday,Brooklyn,X28,SB,22,0.32,3
04/03/2023,Weekday,Brooklyn,X28,SB,23,0.32,4
04/03/2023,Weekday,Brooklyn,X37,NB,6,0.49,21
04/03/2023,Weekday,Brooklyn,X37,NB,7,0.47,38
04/03/2023,Weekday,Brooklyn,X37,NB,8,0.41,16
04/03/2023,Weekday,Brooklyn,X37,NB,9,0.04,1
04/03/2023,Weekday,Brooklyn,X37,SB,15,0.68,4
04/03/2023,Weekday,Brooklyn,X37,SB,16,0.46,13
04/03/2023,Weekday,Brooklyn,X37,SB,17,0.51,22
04/03/2023,Weekday,Brooklyn,X37,SB,18,0.36,16
04/03/2023,Weekday,Brooklyn,X37,SB,19,0.28,3
04/03/2023,Weekday,Brooklyn,X38,NB,5,0.45,2
04/03/2023,Weekday,Brooklyn,X38,NB,6,0.54,20
04/03/2023,Weekday,Brooklyn,X38,NB,7,0.43,25
04/03/2023,Weekday,Brooklyn,X38,NB,8,0.47,8
04/03/2023,Weekday,Brooklyn,X38,SB,15,0.47,8
04/03/2023,Weekday,Brooklyn,X38,SB,16,0.43,12
04/03/2023,Weekday,Brooklyn,X38,SB,17,0.37,20
04/03/2023,Weekday,Brooklyn,X38,SB,18,0.4,11
04/03/2023,Weekday,Queens,QM1,EB,10,0.05,1
04/03/2023,Weekday,Queens,QM1,EB,15,0.27,3
04/03/2023,Weekday,Queens,QM1,EB,16,0.16,4
04/03/2023,Weekday,Queens,QM1,EB,17,0.25,6
04/03/2023,Weekday,Queens,QM1,EB,18,0.35,1
04/03/2023,Weekday,Queens,QM1,EB,19,0.13,2
04/03/2023,Weekday,Queens,QM1,WB,6,0.33,6
04/03/2023,Weekday,Queens,QM1,WB,7,0.2,8
04/03/2023,Weekday,Queens,QM1,WB,8,0.19,10
04/03/2023,Weekday,Queens,QM10,EB,16,0.24,3
04/03/2023,Weekday,Queens,QM10,EB,17,0.12,3
04/03/2023,Weekday,Queens,QM10,EB,18,0.07,3
04/03/2023,Weekday,Queens,QM10,WB,6,0.25,5
04/03/2023,Weekday,Queens,QM10,WB,8,0.22,1
04/03/2023,Weekday,Queens,QM10,WB,9,0.18,5
04/03/2023,Weekday,Queens,QM10,WB,10,0.05,1
04/03/2023,Weekday,Queens,QM11,EB,15,0.3,4
04/03/2023,Weekday,Queens,QM11,EB,16,0.51,3
04/03/2023,Weekday,Queens,QM11,EB,17,0.36,7
04/03/2023,Weekday,Queens,QM11,WB,6,0.49,4
04/03/2023,Weekday,Queens,QM11,WB,7,0.34,9
04/03/2023,Weekday,Queens,QM11,WB,8,0.18,4
04/03/2023,Weekday,Queens,QM11,WB,9,0.07,1
04/03/2023,Weekday,Queens,QM12,EB,16,0.19,7
04/03/2023,Weekday,Queens,QM12,EB,17,0.11,5
04/03/2023,Weekday,Queens,QM12,EB,18,0.07,2
04/03/2023,Weekday,Queens,QM12,WB,6,0.5,4
04/03/2023,Weekday,Queens,QM12,WB,7,0.35,7
04/03/2023,Weekday,Queens,QM12,WB,8,0.29,4
04/03/2023,Weekday,Queens,QM12,WB,9,0.24,1
04/03/2023,Weekday,Queens,QM15,EB,10,0.08,4
04/03/2023,Weekday,Queens,QM15,EB,11,0.07,2
04/03/2023,Weekday,Queens,QM15,EB,12,0.16,3
04/03/2023,Weekday,Queens,QM15,EB,15,0.54,6
04/03/2023,Weekday,Queens,QM15,EB,16,0.75,1
04/03/2023,Weekday,Queens,QM15,EB,17,0.43,13
04/03/2023,Weekday,Queens,QM15,EB,18,0.31,8
04/03/2023,Weekday,Queens,QM15,EB,20,0.79,3
04/03/2023,Weekday,Queens,QM15,EB,23,0.29,1
04/03/2023,Weekday,Queens,QM15,WB,5,0.7,8
04/03/2023,Weekday,Queens,QM15,WB,6,0.68,7
04/03/2023,Weekday,Queens,QM15,WB,7,0.54,17
04/03/2023,Weekday,Queens,QM15,WB,8,0.4,6
04/03/2023,Weekday,Queens,QM15,WB,9,0.35,5
04/03/2023,Weekday,Queens,QM15,WB,10,0.43,2
04/03/2023,Weekday,Queens,QM15,WB,12,0.31,1
04/03/2023,Weekday,Queens,QM15,WB,13,0.2,1
04/03/2023,Weekday,Queens,QM15,WB,14,0.16,1
04/03/2023,Weekday,Queens,QM15,WB,15,0.05,2
04/03/2023,Weekday,Queens,QM15,WB,18,0.04,1
04/03/2023,Weekday,Queens,QM16,EB,15,0.45,4
04/03/2023,Weekday,Queens,QM16,EB,16,0.32,9
04/03/2023,Weekday,Queens,QM16,EB,17,0.25,7
04/03/2023,Weekday,Queens,QM16,EB,18,0.22,3
04/03/2023,Weekday,Queens,QM16,WB,5,0.54,5
04/03/2023,Weekday,Queens,QM16,WB,6,0.42,10
04/03/2023,Weekday,Queens,QM16,WB,7,0.43,12
04/03/2023,Weekday,Queens,QM17,EB,15,0.38,3
04/03/2023,Weekday,Queens,QM17,EB,16,0.29,9
04/03/2023,Weekday,Queens,QM17,EB,17,0.46,4
04/03/2023,Weekday,Queens,QM17,EB,18,0.36,1
04/03/2023,Weekday,Queens,QM17,EB,19,0.24,4
04/03/2023,Weekday,Queens,QM17,WB,5,0.53,4
04/03/2023,Weekday,Queens,QM17,WB,6,0.56,6
04/03/2023,Weekday,Queens,QM17,WB,7,0.35,10
04/03/2023,Weekday,Queens,QM17,WB,8,0.41,4
04/03/2023,Weekday,Queens,QM18,EB,17,0.21,7
04/03/2023,Weekday,Queens,QM18,WB,6,0.44,1
04/03/2023,Weekday,Queens,QM18,WB,7,0.39,7
04/03/2023,Weekday,Queens,QM18,WB,8,0.15,8
04/03/2023,Weekday,Queens,QM2,EB,8,0.07,3
04/03/2023,Weekday,Queens,QM2,EB,9,0.04,1
04/03/2023,Weekday,Queens,QM2,EB,10,0.08,6
04/03/2023,Weekday,Queens,QM2,EB,12,0.12,6
04/03/2023,Weekday,Queens,QM2,EB,13,0.09,3
04/03/2023,Weekday,Queens,QM2,EB,14,0.25,7
04/03/2023,Weekday,Queens,QM2,EB,15,0.33,3
04/03/2023,Weekday,Queens,QM2,EB,16,0.32,5
04/03/2023,Weekday,Queens,QM2,EB,17,0.28,15
04/03/2023,Weekday,Queens,QM2,EB,18,0.23,8
04/03/2023,Weekday,Queens,QM2,EB,20,0.18,6
04/03/2023,Weekday,Queens,QM2,WB,5,0.37,10
04/03/2023,Weekday,Queens,QM2,WB,6,0.32,14
04/03/2023,Weekday,Queens,QM2,WB,7,0.37,13
04/03/2023,Weekday,Queens,QM2,WB,8,0.24,4
04/03/2023,Weekday,Queens,QM2,WB,9,0.18,12
04/03/2023,Weekday,Queens,QM2,WB,10,0.21,8
04/03/2023,Weekday,Queens,QM2,WB,11,0.17,2
04/03/2023,Weekday,Queens,QM2,WB,13,0.11,4
04/03/2023,Weekday,Queens,QM2,WB,14,0.12,6
04/03/2023,Weekday,Queens,QM2,WB,16,0.07,5
04/03/2023,Weekday,Queens,QM2,WB,18,0.06,3
04/03/2023,Weekday,Queens,QM20,EB,8,0.04,1
04/03/2023,Weekday,Queens,QM20,EB,9,0.04,2
04/03/2023,Weekday,Queens,QM20,EB,10,0.06,4
04/03/2023,Weekday,Queens,QM20,EB,11,0.04,1
04/03/2023,Weekday,Queens,QM20,EB,13,0.11,5
04/03/2023,Weekday,Queens,QM20,EB,14,0.17,5
04/03/2023,Weekday,Queens,QM20,EB,15,0.21,6
04/03/2023,Weekday,Queens,QM20,EB,16,0.33,5
04/03/2023,Weekday,Queens,QM20,EB,17,0.3,8
04/03/2023,Weekday,Queens,QM20,EB,18,0.22,8
04/03/2023,Weekday,Queens,QM20,EB,19,0.12,3
04/03/2023,Weekday,Queens,QM20,EB,20,0.16,4
04/03/2023,Weekday,Queens,QM20,EB,21,0.16,1
04/03/2023,Weekday,Queens,QM20,EB,22,0.15,2
04/03/2023,Weekday,Queens,QM20,EB,23,0.07,1
04/03/2023,Weekday,Queens,QM20,WB,5,0.38,8
04/03/2023,Weekday,Queens,QM20,WB,6,0.28,5
04/03/2023,Weekday,Queens,QM20,WB,7,0.31,23
04/03/2023,Weekday,Queens,QM20,WB,8,0.3,10
04/03/2023,Weekday,Queens,QM20,WB,9,0.26,10
04/03/2023,Weekday,Queens,QM20,WB,10,0.18,3
04/03/2023,Weekday,Queens,QM20,WB,11,0.14,4
04/03/2023,Weekday,Queens,QM20,WB,12,0.16,4
04/03/2023,Weekday,Queens,QM20,WB,13,0.14,3
04/03/2023,Weekday,Queens,QM20,WB,14,0.07,7
04/03/2023,Weekday,Queens,QM20,WB,16,0.02,1
04/03/2023,Weekday,Queens,QM20,WB,19,0.04,2
04/03/2023,Weekday,Queens,QM20,WB,20,0.03,2
04/03/2023,Weekday,Queens,QM21,EB,16,0.19,9
04/03/2023,Weekday,Queens,QM21,EB,17,0.09,1
04/03/2023,Weekday,Queens,QM21,EB,18,0.19,7
04/03/2023,Weekday,Queens,QM21,EB,19,0.08,5
04/03/2023,Weekday,Queens,QM21,EB,20,0.05,2
04/03/2023,Weekday,Queens,QM21,EB,21,0.1,4
04/03/2023,Weekday,Queens,QM21,WB,5,0.42,1
04/03/2023,Weekday,Queens,QM21,WB,6,0.37,9
04/03/2023,Weekday,Queens,QM21,WB,7,0.27,9
04/03/2023,Weekday,Queens,QM21,WB,8,0.1,3
04/03/2023,Weekday,Queens,QM21,WB,9,0.11,5
04/03/2023,Weekday,Queens,QM21,WB,19,0.04,1
04/03/2023,Weekday,Queens,QM24,EB,16,0.34,9
04/03/2023,Weekday,Queens,QM24,EB,18,0.2,6
04/03/2023,Weekday,Queens,QM24,EB,19,0.27,3
04/03/2023,Weekday,Queens,QM24,WB,6,0.29,5
04/03/2023,Weekday,Queens,QM24,WB,7,0.4,21
04/03/2023,Weekday,Queens,QM24,WB,8,0.33,10
04/03/2023,Weekday,Queens,QM25,EB,15,0.44,9
04/03/2023,Weekday,Queens,QM25,EB,16,0.41,6
04/03/2023,Weekday,Queens,QM25,EB,17,0.45,8
04/03/2023,Weekday,Queens,QM25,EB,18,0.22,8
04/03/2023,Weekday,Queens,QM25,EB,19,0.22,1
04/03/2023,Weekday,Queens,QM25,WB,6,0.36,16
04/03/2023,Weekday,Queens,QM25,WB,7,0.35,13
04/03/2023,Weekday,Queens,QM25,WB,8,0.25,7
04/03/2023,Weekday,Queens,QM3,EB,17,0.1,4
04/03/2023,Weekday,Queens,QM3,EB,18,0.09,1
04/03/2023,Weekday,Queens,QM3,WB,7,0.18,2
04/03/2023,Weekday,Queens,QM31,EB,16,0.15,10
04/03/2023,Weekday,Queens,QM31,EB,17,0.3,6
04/03/2023,Weekday,Queens,QM31,EB,18,0.1,5
04/03/2023,Weekday,Queens,QM31,WB,7,0.14,5
04/03/2023,Weekday,Queens,QM32,EB,7,0.04,3
04/03/2023,Weekday,Queens,QM32,EB,8,0.03,2
04/03/2023,Weekday,Queens,QM32,EB,16,0.2,7
04/03/2023,Weekday,Queens,QM32,EB,17,0.19,4
04/03/2023,Weekday,Queens,QM32,EB,18,0.2,2
04/03/2023,Weekday,Queens,QM32,EB,19,0.15,1
04/03/2023,Weekday,Queens,QM32,WB,6,0.37,6
04/03/2023,Weekday,Queens,QM32,WB,7,0.28,14
04/03/2023,Weekday,Queens,QM32,WB,8,0.17,11
04/03/2023,Weekday,Queens,QM34,EB,15,0.38,6
04/03/2023,Weekday,Queens,QM34,EB,16,0.31,11
04/03/2023,Weekday,Queens,QM34,EB,17,0.25,11
04/03/2023,Weekday,Queens,QM34,EB,18,0.21,15
04/03/2023,Weekday,Queens,QM34,WB,6,0.4,11
04/03/2023,Weekday,Queens,QM34,WB,7,0.35,26
04/03/2023,Weekday,Queens,QM34,WB,8,0.38,4
04/03/2023,Weekday,Queens,QM34,WB,9,0.29,4
04/03/2023,Weekday,Queens,QM35,EB,16,0.3,5
04/03/2023,Weekday,Queens,QM35,EB,17,0.33,6
04/03/2023,Weekday,Queens,QM35,EB,18,0.25,3
04/03/2023,Weekday,Queens,QM35,WB,6,0.35,12
04/03/2023,Weekday,Queens,QM35,WB,7,0.27,19
04/03/2023,Weekday,Queens,QM35,WB,8,0.19,8
04/03/2023,Weekday,Queens,QM35,WB,9,0.18,1
04/03/2023,Weekday,Queens,QM36,EB,17,0.21,7
04/03/2023,Weekday,Queens,QM36,WB,6,0.28,5
04/03/2023,Weekday,Queens,QM36,WB,7,0.19,8
04/03/2023,Weekday,Queens,QM4,EB,10,0.03,4
04/03/2023,Weekday,Queens,QM4,EB,12,0.06,3
04/03/2023,Weekday,Queens,QM4,EB,13,0.19,3
04/03/2023,Weekday,Queens,QM4,EB,15,0.26,3
04/03/2023,Weekday,Queens,QM4,EB,18,0.19,4
04/03/2023,Weekday,Queens,QM4,EB,23,0.13,1
04/03/2023,Weekday,Queens,QM4,WB,6,0.37,6
04/03/2023,Weekday,Queens,QM4,WB,8,0.19,6
04/03/2023,Weekday,Queens,QM4,WB,9,0.27,4
04/03/2023,Weekday,Queens,QM4,WB,10,0.13,3
04/03/2023,Weekday,Queens,QM4,WB,11,0.18,2
04/03/2023,Weekday,Queens,QM4,WB,12,0.13,5
04/03/2023,Weekday,Queens,QM4,WB,14,0.11,3
04/03/2023,Weekday,Queens,QM4,WB,22,0.05,1
04/03/2023,Weekday,Queens,QM40,EB,7,0.02,1
04/03/2023,Weekday,Queens,QM40,EB,15,0.07,3
04/03/2023,Weekday,Queens,QM40,EB,16,0.02,1
04/03/2023,Weekday,Queens,QM40,EB,17,0.18,2
04/03/2023,Weekday,Queens,QM40,EB,18,0.16,4
04/03/2023,Weekday,Queens,QM40,WB,6,0.19,5
04/03/2023,Weekday,Queens,QM40,WB,7,0.3,5
04/03/2023,Weekday,Queens,QM40,WB,8,0.16,1
04/03/2023,Weekday,Queens,QM42,EB,17,0.2,8
04/03/2023,Weekday,Queens,QM42,EB,18,0.16,4
04/03/2023,Weekday,Queens,QM42,WB,7,0.32,5
04/03/2023,Weekday,Queens,QM42,WB,8,0.22,8
04/03/2023,Weekday,Queens,QM44,EB,16,0.16,2
04/03/2023,Weekday,Queens,QM44,EB,17,0.11,3
04/03/2023,Weekday,Queens,QM44,EB,18,0.1,3
04/03/2023,Weekday,Queens,QM44,WB,6,0.22,3
04/03/2023,Weekday,Queens,QM44,WB,7,0.3,4
04/03/2023,Weekday,Queens,QM44,WB,8,0.11,9
04/03/2023,Weekday,Queens,QM5,EB,0,0.18,1
04/03/2023,Weekday,Queens,QM5,EB,9,0.08,4
04/03/2023,Weekday,Queens,QM5,EB,10,0.06,4
04/03/2023,Weekday,Queens,QM5,EB,11,0.1,6
04/03/2023,Weekday,Queens,QM5,EB,12,0.15,2
04/03/2023,Weekday,Queens,QM5,EB,14,0.2,2
04/03/2023,Weekday,Queens,QM5,EB,15,0.46,3
04/03/2023,Weekday,Queens,QM5,EB,16,0.36,12
04/03/2023,Weekday,Queens,QM5,EB,17,0.42,22
04/03/2023,Weekday,Queens,QM5,EB,18,0.32,12
04/03/2023,Weekday,Queens,QM5,EB,19,0.26,9
04/03/2023,Weekday,Queens,QM5,EB,20,0.26,6
04/03/2023,Weekday,Queens,QM5,EB,21,0.38,1
04/03/2023,Weekday,Queens,QM5,EB,22,0.45,2
04/03/2023,Weekday,Queens,QM5,WB,5,0.59,12
04/03/2023,Weekday,Queens,QM5,WB,6,0.38,12
04/03/2023,Weekday,Queens,QM5,WB,7,0.36,17
04/03/2023,Weekday,Queens,QM5,WB,8,0.37,14
04/03/2023,Weekday,Queens,QM5,WB,9,0.35,4
04/03/2023,Weekday,Queens,QM5,WB,10,0.25,5
04/03/2023,Weekday,Queens,QM5,WB,12,0.23,7
04/03/2023,Weekday,Queens,QM5,WB,13,0.24,5
04/03/2023,Weekday,Queens,QM5,WB,15,0.16,1
04/03/2023,Weekday,Queens,QM5,WB,19,0.04,1
04/03/2023,Weekday,Queens,QM5,WB,20,0.07,2
04/03/2023,Weekday,Queens,QM6,EB,13,0.19,2
04/03/2023,Weekday,Queens,QM6,EB,14,0.19,3
04/03/2023,Weekday,Queens,QM6,EB,15,0.45,3
04/03/2023,Weekday,Queens,QM6,EB,16,0.32,5
04/03/2023,Weekday,Queens,QM6,EB,17,0.26,6
04/03/2023,Weekday,Queens,QM6,EB,18,0.31,3
04/03/2023,Weekday,Queens,QM6,EB,19,0.23,2
04/03/2023,Weekday,Queens,QM6,EB,20,0.18,1
04/03/2023,Weekday,Queens,QM6,EB,23,0.14,3
04/03/2023,Weekday,Queens,QM6,WB,5,0.38,3
04/03/2023,Weekday,Queens,QM6,WB,6,0.32,2
04/03/2023,Weekday,Queens,QM6,WB,7,0.22,10
04/03/2023,Weekday,Queens,QM6,WB,8,0.19,5
04/03/2023,Weekday,Queens,QM6,WB,9,0.2,2
04/03/2023,Weekday,Queens,QM6,WB,10,0.47,1
04/03/2023,Weekday,Queens,QM6,WB,11,0.22,1
04/03/2023,Weekday,Queens,QM6,WB,12,0.15,5
04/03/2023,Weekday,Queens,QM6,WB,13,0.12,3
04/03/2023,Weekday,Queens,QM6,WB,14,0.14,3
04/03/2023,Weekday,Queens,QM6,WB,15,0.33,1
04/03/2023,Weekday,Queens,QM6,WB,16,0.16,1
04/03/2023,Weekday,Queens,QM6,WB,17,0.1,2
04/03/2023,Weekday,Queens,QM6,WB,18,0.09,1
04/03/2023,Weekday,Queens,QM6,WB,21,0.05,2
04/03/2023,Weekday,Queens,QM7,EB,14,0.19,5
04/03/2023,Weekday,Queens,QM7,EB,16,0.32,5
04/03/2023,Weekday,Queens,QM7,EB,17,0.3,8
04/03/2023,Weekday,Queens,QM7,EB,18,0.24,4
04/03/2023,Weekday,Queens,QM7,WB,6,0.41,13
04/03/2023,Weekday,Queens,QM7,WB,7,0.22,17
04/03/2023,Weekday,Queens,QM7,WB,8,0.22,4
04/03/2023,Weekday,Queens,QM7,WB,9,0.22,5
04/03/2023,Weekday,Queens,QM8,EB,16,0.43,9
04/03/2023,Weekday,Queens,QM8,EB,17,0.29,14
04/03/2023,Weekday,Queens,QM8,EB,18,0.31,4
04/03/2023,Weekday,Queens,QM8,EB,19,0.2,8
04/03/2023,Weekday,Queens,QM8,WB,5,0.6,2
04/03/2023,Weekday,Queens,QM8,WB,6,0.46,11
04/03/2023,Weekday,Queens,QM8,WB,7,0.26,7
04/03/2023,Weekday,Queens,X63,EB,15,0.45,3
04/03/2023,Weekday,Queens,X63,EB,16,0.26,24
04/03/2023,Weekday,Queens,X63,EB,17,0.32,18
04/03/2023,Weekday,Queens,X63,EB,18,0.23,13
04/03/2023,Weekday,Queens,X63,EB,19,0.23,2
04/03/2023,Weekday,Queens,X63,WB,5,0.55,8
04/03/2023,Weekday,Queens,X63,WB,6,0.44,16
04/03/2023,Weekday,Queens,X63,WB,7,0.33,19
04/03/2023,Weekday,Queens,X63,WB,8,0.2,5
04/03/2023,Weekday,Queens,X64,EB,16,0.35,10
04/03/2023,Weekday,Queens,X64,EB,17,0.32,10
04/03/2023,Weekday,Queens,X64,EB,18,0.25,7
04/03/2023,Weekday,Queens,X64,WB,5,0.57,4
04/03/2023,Weekday,Queens,X64,WB,6,0.42,12
04/03/2023,Weekday,Queens,X64,WB,7,0.2,13
04/03/2023,Weekday,Queens,X64,WB,8,0.17,5
04/03/2023,Weekday,Queens,X68,EB,16,0.33,15
04/03/2023,Weekday,Queens,X68,EB,17,0.34,15
04/03/2023,Weekday,Queens,X68,EB,18,0.25,7
04/03/2023,Weekday,Queens,X68,EB,19,0.2,8
04/03/2023,Weekday,Queens,X68,EB,20,0.04,1
04/03/2023,Weekday,Queens,X68,WB,6,0.36,18
04/03/2023,Weekday,Queens,X68,WB,7,0.33,23
04/03/2023,Weekday,Queens,X68,WB,8,0.17,9
04/03/2023,Weekday,Queens,X68,WB,9,0.21,5
04/03/2023,Weekday,Staten Island,SIM1,NB,5,0.44,36
04/03/2023,Weekday,Staten Island,SIM1,NB,6,0.48,42
04/03/2023,Weekday,Staten Island,SIM1,NB,7,0.5,45
04/03/2023,Weekday,Staten Island,SIM1,NB,8,0.49,11
04/03/2023,Weekday,Staten Island,SIM1,NB,15,0.2,1
04/03/2023,Weekday,Staten Island,SIM1,SB,14,0.6,7
04/03/2023,Weekday,Staten Island,SIM1,SB,15,0.53,33
04/03/2023,Weekday,Staten Island,SIM1,SB,16,0.5,39
04/03/2023,Weekday,Staten Island,SIM1,SB,17,0.4,49
04/03/2023,Weekday,Staten Island,SIM1,SB,18,0.4,33
04/03/2023,Weekday,Staten Island,SIM1,SB,19,0.34,15
04/03/2023,Weekday,Staten Island,SIM10,NB,4,0.47,16
04/03/2023,Weekday,Staten Island,SIM10,NB,5,0.42,55
04/03/2023,Weekday,Staten Island,SIM10,NB,6,0.44,44
04/03/2023,Weekday,Staten Island,SIM10,NB,7,0.53,31
04/03/2023,Weekday,Staten Island,SIM10,NB,8,0.45,9
04/03/2023,Weekday,Staten Island,SIM10,SB,14,0.52,28
04/03/2023,Weekday,Staten Island,SIM10,SB,15,0.49,25
04/03/2023,Weekday,Staten Island,SIM10,SB,16,0.47,40
04/03/2023,Weekday,Staten Island,SIM10,SB,17,0.4,40
04/03/2023,Weekday,Staten Island,SIM10,SB,18,0.38,26
04/03/2023,Weekday,Staten Island,SIM11,NB,4,0.54,4
04/03/2023,Weekday,Staten Island,SIM11,NB,5,0.39,17
04/03/2023,Weekday,Staten Island,SIM11,NB,6,0.45,25
04/03/2023,Weekday,Staten Island,SIM11,NB,7,0.48,20
04/03/2023,Weekday,Staten Island,SIM11,NB,8,0.3,13
04/03/2023,Weekday,Staten Island,SIM11,NB,9,0.33,5
04/03/2023,Weekday,Staten Island,SIM11,SB,15,0.26,16
04/03/2023,Weekday,Staten Island,SIM11,SB,16,0.36,16
04/03/2023,Weekday,Staten Island,SIM11,SB,17,0.34,14
04/03/2023,Weekday,Staten Island,SIM11,SB,18,0.21,15
04/03/2023,Weekday,Staten Island,SIM15,NB,4,0.36,4
04/03/2023,Weekday,Staten Island,SIM15,NB,5,0.58,9
04/03/2023,Weekday,Staten Island,SIM15,NB,6,0.45,29
04/03/2023,Weekday,Staten Island,SIM15,NB,7,0.36,33
04/03/2023,Weekday,Staten Island,SIM15,NB,8,0.32,9
04/03/2023,Weekday,Staten Island,SIM15,NB,9,0.29,4
04/03/2023,Weekday,Staten Island,SIM15,SB,14,0.68,2
04/03/2023,Weekday,Staten Island,SIM15,SB,15,0.47,7
04/03/2023,Weekday,Staten Island,SIM15,SB,16,0.35,15
04/03/2023,Weekday,Staten Island,SIM15,SB,17,0.38,18
04/03/2023,Weekday,Staten Island,SIM15,SB,18,0.24,19
04/03/2023,Weekday,Staten Island,SIM15,SB,19,0.22,2
04/03/2023,Weekday,Staten Island,SIM1C,NB,0,0.05,3
04/03/2023,Weekday,Staten Island,SIM1C,NB,1,0.08,8
04/03/2023,Weekday,Staten Island,SIM1C,NB,2,0.05,2
04/03/2023,Weekday,Staten Island,SIM1C,NB,3,0.33,14
04/03/2023,Weekday,Staten Island,SIM1C,NB,4,0.46,21
04/03/2023,Weekday,Staten Island,SIM1C,NB,6,0.49,1
